"","total","pacotes","custo"
"88903",5975,1195,4780
"88904",4515,903,3612
"88905",4790,958,3832
"88906",6210,1242,4968
"88907",4530,906,3624
"88908",4130,826,3304
"88909",4595,919,3676
"88910",4300,860,3440
"88911",4890,978,3912
"88912",4590,918,3672
"88913",6435,1287,5148
"88914",9155,1831,7324
"88915",5240,1048,4192
"88916",4490,898,3592
"88917",4345,869,3476
"88918",5855,1171,4684
"88919",4605,921,3684
"88920",4960,992,3968
"88921",4665,933,3732
"88922",6845,1369,5476
"88923",5875,1175,4700
"88924",3845,769,3076
"88925",5095,1019,4076
"88926",4515,903,3612
"88927",4945,989,3956
"88928",6420,1284,5136
"88929",4550,910,3640
"88930",5085,1017,4068
"88931",4460,892,3568
"88932",4160,832,3328
"88933",5225,1045,4180
"88934",4480,896,3584
"88935",4695,939,3756
"88936",5025,1005,4020
"88937",5135,1027,4108
"88938",6715,1343,5372
"88939",3960,792,3168
"88940",3870,774,3096
"88941",4420,884,3536
"88942",3730,746,2984
"88943",6005,1201,4804
"88944",4770,954,3816
"88945",3545,709,2836
"88946",5720,1144,4576
"88947",6860,1372,5488
"88948",6330,1266,5064
"88949",5145,1029,4116
"88950",4570,914,3656
"88951",7290,1458,5832
"88952",4485,897,3588
"88953",3905,781,3124
"88954",5515,1103,4412
"88955",5690,1138,4552
"88956",4370,874,3496
"88957",4290,858,3432
"88958",3410,682,2728
"88959",3680,736,2944
"88960",6285,1257,5028
"88961",4070,814,3256
"88962",5170,1034,4136
"88963",3755,751,3004
"88964",6405,1281,5124
"88965",4240,848,3392
"88966",5025,1005,4020
"88967",4350,870,3480
"88968",6360,1272,5088
"88969",4130,826,3304
"88970",4285,857,3428
"88971",5055,1011,4044
"88972",4115,823,3292
"88973",4565,913,3652
"88974",4495,899,3596
"88975",4570,914,3656
"88976",5680,1136,4544
"88977",6365,1273,5092
"88978",6555,1311,5244
"88979",3825,765,3060
"88980",3825,765,3060
"88981",4960,992,3968
"88982",5255,1051,4204
"88983",4670,934,3736
"88984",5350,1070,4280
"88985",4990,998,3992
"88986",4460,892,3568
"88987",4755,951,3804
"88988",5055,1011,4044
"88989",3835,767,3068
"88990",3585,717,2868
"88991",4280,856,3424
"88992",4460,892,3568
"88993",5310,1062,4248
"88994",4905,981,3924
"88995",4325,865,3460
"88996",5095,1019,4076
"88997",3925,785,3140
"88998",6680,1336,5344
"88999",6050,1210,4840
"89000",5520,1104,4416
"89001",4400,880,3520
"89002",5005,1001,4004
"89003",4235,847,3388
"89004",5940,1188,4752
"89005",4305,861,3444
"89006",3470,694,2776
"89007",4080,816,3264
"89008",4620,924,3696
"89009",4585,917,3668
"89010",4660,932,3728
"89011",6130,1226,4904
"89012",4850,970,3880
"89013",3910,782,3128
"89014",4775,955,3820
"89015",4370,874,3496
"89016",6935,1387,5548
"89017",4910,982,3928
"89018",4065,813,3252
"89019",4680,936,3744
"89020",6660,1332,5328
"89021",5010,1002,4008
"89022",6465,1293,5172
"89023",4485,897,3588
"89024",4545,909,3636
"89025",4225,845,3380
"89026",5700,1140,4560
"89027",3650,730,2920
"89028",5770,1154,4616
"89029",3940,788,3152
"89030",5205,1041,4164
"89031",5170,1034,4136
"89032",4100,820,3280
"89033",3620,724,2896
"89034",4020,804,3216
"89035",5230,1046,4184
"89036",5210,1042,4168
"89037",4795,959,3836
"89038",4260,852,3408
"89039",5505,1101,4404
"89040",4270,854,3416
"89041",5085,1017,4068
"89042",5305,1061,4244
"89043",3480,696,2784
"89044",7155,1431,5724
"89045",4255,851,3404
"89046",5335,1067,4268
"89047",6260,1252,5008
"89048",4055,811,3244
"89049",4435,887,3548
"89050",5600,1120,4480
"89051",5285,1057,4228
"89052",4430,886,3544
"89053",7150,1430,5720
"89054",3660,732,2928
"89055",4560,912,3648
"89056",4195,839,3356
"89057",3645,729,2916
"89058",4295,859,3436
"89059",5405,1081,4324
"89060",4600,920,3680
"89061",5305,1061,4244
"89062",4765,953,3812
"89063",6735,1347,5388
"89064",5230,1046,4184
"89065",4570,914,3656
"89066",3055,611,2444
"89067",4040,808,3232
"89068",6310,1262,5048
"89069",3415,683,2732
"89070",4235,847,3388
"89071",5555,1111,4444
"89072",5070,1014,4056
"89073",4765,953,3812
"89074",4740,948,3792
"89075",6270,1254,5016
"89076",4110,822,3288
"89077",5380,1076,4304
"89078",5660,1132,4528
"89079",3945,789,3156
"89080",5265,1053,4212
"89081",4250,850,3400
"89082",4775,955,3820
"89083",5525,1105,4420
"89084",4325,865,3460
"89085",4130,826,3304
"89086",5515,1103,4412
"89087",4125,825,3300
"89088",5140,1028,4112
"89089",3805,761,3044
"89090",5170,1034,4136
"89091",4350,870,3480
"89092",3930,786,3144
"89093",4540,908,3632
"89094",3690,738,2952
"89095",4710,942,3768
"89096",4430,886,3544
"89097",3595,719,2876
"89098",4440,888,3552
"89099",5690,1138,4552
"89100",7525,1505,6020
"89101",4275,855,3420
"89102",4955,991,3964
"89103",4205,841,3364
"89104",5085,1017,4068
"89105",4685,937,3748
"89106",5025,1005,4020
"89107",4985,997,3988
"89108",3955,791,3164
"89109",4975,995,3980
"89110",4620,924,3696
"89111",5065,1013,4052
"89112",4355,871,3484
"89113",4060,812,3248
"89114",4185,837,3348
"89115",6150,1230,4920
"89116",3910,782,3128
"89117",4395,879,3516
"89118",4740,948,3792
"89119",3650,730,2920
"89120",6630,1326,5304
"89121",4115,823,3292
"89122",4175,835,3340
"89123",4620,924,3696
"89124",4475,895,3580
"89125",3470,694,2776
"89126",4295,859,3436
"89127",4575,915,3660
"89128",4960,992,3968
"89129",4535,907,3628
"89130",4645,929,3716
"89131",4650,930,3720
"89132",6425,1285,5140
"89133",4210,842,3368
"89134",4070,814,3256
"89135",4060,812,3248
"89136",4970,994,3976
"89137",4110,822,3288
"89138",3865,773,3092
"89139",4890,978,3912
"89140",4340,868,3472
"89141",3620,724,2896
"89142",3675,735,2940
"89143",4010,802,3208
"89144",4625,925,3700
"89145",5795,1159,4636
"89146",5645,1129,4516
"89147",3800,760,3040
"89148",5665,1133,4532
"89149",3690,738,2952
"89150",5340,1068,4272
"89151",4590,918,3672
"89152",5165,1033,4132
"89153",4675,935,3740
"89154",4320,864,3456
"89155",4690,938,3752
"89156",4080,816,3264
"89157",3725,745,2980
"89158",5305,1061,4244
"89159",3730,746,2984
"89160",6505,1301,5204
"89161",4445,889,3556
"89162",5125,1025,4100
"89163",5920,1184,4736
"89164",4475,895,3580
"89165",4345,869,3476
"89166",4350,870,3480
"89167",4780,956,3824
"89168",5925,1185,4740
"89169",3580,716,2864
"89170",4730,946,3784
"89171",4995,999,3996
"89172",4565,913,3652
"89173",3665,733,2932
"89174",5400,1080,4320
"89175",4370,874,3496
"89176",4810,962,3848
"89177",5295,1059,4236
"89178",4700,940,3760
"89179",3980,796,3184
"89180",5555,1111,4444
"89181",4980,996,3984
"89182",4090,818,3272
"89183",3605,721,2884
"89184",6650,1330,5320
"89185",4165,833,3332
"89186",5455,1091,4364
"89187",4295,859,3436
"89188",5900,1180,4720
"89189",4475,895,3580
"89190",4745,949,3796
"89191",4055,811,3244
"89192",6835,1367,5468
"89193",4780,956,3824
"89194",4080,816,3264
"89195",6105,1221,4884
"89196",3855,771,3084
"89197",4460,892,3568
"89198",4525,905,3620
"89199",3390,678,2712
"89200",5305,1061,4244
"89201",3870,774,3096
"89202",6015,1203,4812
"89203",5035,1007,4028
"89204",3695,739,2956
"89205",3975,795,3180
"89206",4890,978,3912
"89207",4225,845,3380
"89208",3545,709,2836
"89209",3820,764,3056
"89210",4740,948,3792
"89211",4650,930,3720
"89212",6065,1213,4852
"89213",4985,997,3988
"89214",4985,997,3988
"89215",4435,887,3548
"89216",5160,1032,4128
"89217",4585,917,3668
"89218",4515,903,3612
"89219",4505,901,3604
"89220",4165,833,3332
"89221",3295,659,2636
"89222",4925,985,3940
"89223",4340,868,3472
"89224",4180,836,3344
"89225",5690,1138,4552
"89226",4145,829,3316
"89227",5440,1088,4352
"89228",6110,1222,4888
"89229",5775,1155,4620
"89230",5130,1026,4104
"89231",4095,819,3276
"89232",5880,1176,4704
"89233",3570,714,2856
"89234",5665,1133,4532
"89235",7995,1599,6396
"89236",4880,976,3904
"89237",3575,715,2860
"89238",3640,728,2912
"89239",6020,1204,4816
"89240",5160,1032,4128
"89241",4645,929,3716
"89242",4575,915,3660
"89243",4470,894,3576
"89244",4035,807,3228
"89245",4720,944,3776
"89246",4130,826,3304
"89247",5195,1039,4156
"89248",7720,1544,6176
"89249",5545,1109,4436
"89250",4710,942,3768
"89251",5230,1046,4184
"89252",4515,903,3612
"89253",8285,1657,6628
"89254",5620,1124,4496
"89255",3800,760,3040
"89256",5720,1144,4576
"89257",5280,1056,4224
"89258",4055,811,3244
"89259",4505,901,3604
"89260",5255,1051,4204
"89261",4345,869,3476
"89262",4670,934,3736
"89263",4615,923,3692
"89264",4385,877,3508
"89265",4025,805,3220
"89266",4070,814,3256
"89267",5510,1102,4408
"89268",5430,1086,4344
"89269",4890,978,3912
"89270",4685,937,3748
"89271",5850,1170,4680
"89272",5030,1006,4024
"89273",4300,860,3440
"89274",5100,1020,4080
"89275",4160,832,3328
"89276",4505,901,3604
"89277",3970,794,3176
"89278",4495,899,3596
"89279",5710,1142,4568
"89280",4820,964,3856
"89281",3810,762,3048
"89282",4190,838,3352
"89283",4950,990,3960
"89284",4355,871,3484
"89285",5535,1107,4428
"89286",4590,918,3672
"89287",3990,798,3192
"89288",5180,1036,4144
"89289",5430,1086,4344
"89290",3980,796,3184
"89291",4850,970,3880
"89292",5405,1081,4324
"89293",3525,705,2820
"89294",5165,1033,4132
"89295",3775,755,3020
"89296",5285,1057,4228
"89297",4770,954,3816
"89298",4125,825,3300
"89299",5470,1094,4376
"89300",3990,798,3192
"89301",5075,1015,4060
"89302",4155,831,3324
"89303",5795,1159,4636
"89304",4835,967,3868
"89305",3890,778,3112
"89306",5735,1147,4588
"89307",5350,1070,4280
"89308",4505,901,3604
"89309",6470,1294,5176
"89310",5380,1076,4304
"89311",5440,1088,4352
"89312",3790,758,3032
"89313",4215,843,3372
"89314",4085,817,3268
"89315",6180,1236,4944
"89316",4905,981,3924
"89317",4640,928,3712
"89318",4930,986,3944
"89319",3910,782,3128
"89320",5310,1062,4248
"89321",4840,968,3872
"89322",4410,882,3528
"89323",3915,783,3132
"89324",4460,892,3568
"89325",3990,798,3192
"89326",5830,1166,4664
"89327",5605,1121,4484
"89328",4415,883,3532
"89329",5185,1037,4148
"89330",4530,906,3624
"89331",6435,1287,5148
"89332",3735,747,2988
"89333",4540,908,3632
"89334",4590,918,3672
"89335",4740,948,3792
"89336",3630,726,2904
"89337",4715,943,3772
"89338",5695,1139,4556
"89339",4900,980,3920
"89340",5800,1160,4640
"89341",4310,862,3448
"89342",4685,937,3748
"89343",5660,1132,4528
"89344",4585,917,3668
"89345",4405,881,3524
"89346",4540,908,3632
"89347",3720,744,2976
"89348",5110,1022,4088
"89349",4860,972,3888
"89350",3650,730,2920
"89351",4830,966,3864
"89352",4640,928,3712
"89353",4095,819,3276
"89354",5225,1045,4180
"89355",4285,857,3428
"89356",4510,902,3608
"89357",4085,817,3268
"89358",5980,1196,4784
"89359",3600,720,2880
"89360",7485,1497,5988
"89361",3420,684,2736
"89362",3880,776,3104
"89363",4285,857,3428
"89364",4500,900,3600
"89365",3315,663,2652
"89366",5305,1061,4244
"89367",5880,1176,4704
"89368",4395,879,3516
"89369",3930,786,3144
"89370",4220,844,3376
"89371",4595,919,3676
"89372",4100,820,3280
"89373",5605,1121,4484
"89374",5475,1095,4380
"89375",3340,668,2672
"89376",4115,823,3292
"89377",5805,1161,4644
"89378",4810,962,3848
"89379",5340,1068,4272
"89380",3850,770,3080
"89381",4105,821,3284
"89382",4565,913,3652
"89383",4660,932,3728
"89384",4400,880,3520
"89385",3925,785,3140
"89386",4400,880,3520
"89387",4500,900,3600
"89388",3945,789,3156
"89389",4510,902,3608
"89390",3850,770,3080
"89391",3930,786,3144
"89392",4110,822,3288
"89393",3340,668,2672
"89394",4850,970,3880
"89395",4695,939,3756
"89396",4610,922,3688
"89397",5320,1064,4256
"89398",5895,1179,4716
"89399",4680,936,3744
"89400",5805,1161,4644
"89401",6165,1233,4932
"89402",4100,820,3280
"89403",5405,1081,4324
"89404",4750,950,3800
"89405",3970,794,3176
"89406",4680,936,3744
"89407",3970,794,3176
"89408",5520,1104,4416
"89409",4445,889,3556
"89410",6410,1282,5128
"89411",3785,757,3028
"89412",4330,866,3464
"89413",4320,864,3456
"89414",4795,959,3836
"89415",4835,967,3868
"89416",6020,1204,4816
"89417",4670,934,3736
"89418",3610,722,2888
"89419",4905,981,3924
"89420",4785,957,3828
"89421",4770,954,3816
"89422",4450,890,3560
"89423",4100,820,3280
"89424",4270,854,3416
"89425",6420,1284,5136
"89426",5215,1043,4172
"89427",5770,1154,4616
"89428",5495,1099,4396
"89429",4060,812,3248
"89430",4005,801,3204
"89431",5630,1126,4504
"89432",5095,1019,4076
"89433",4540,908,3632
"89434",4455,891,3564
"89435",3650,730,2920
"89436",3685,737,2948
"89437",6530,1306,5224
"89438",4095,819,3276
"89439",5360,1072,4288
"89440",5025,1005,4020
"89441",4175,835,3340
"89442",3805,761,3044
"89443",5130,1026,4104
"89444",6560,1312,5248
"89445",3725,745,2980
"89446",3805,761,3044
"89447",6015,1203,4812
"89448",5255,1051,4204
"89449",5655,1131,4524
"89450",4210,842,3368
"89451",4450,890,3560
"89452",3205,641,2564
"89453",5590,1118,4472
"89454",6685,1337,5348
"89455",7930,1586,6344
"89456",3780,756,3024
"89457",4035,807,3228
"89458",3875,775,3100
"89459",6670,1334,5336
"89460",5005,1001,4004
"89461",5785,1157,4628
"89462",3885,777,3108
"89463",4935,987,3948
"89464",4750,950,3800
"89465",5140,1028,4112
"89466",5105,1021,4084
"89467",4635,927,3708
"89468",4635,927,3708
"89469",4115,823,3292
"89470",4265,853,3412
"89471",4140,828,3312
"89472",3740,748,2992
"89473",4840,968,3872
"89474",4935,987,3948
"89475",5360,1072,4288
"89476",4410,882,3528
"89477",6650,1330,5320
"89478",5730,1146,4584
"89479",5405,1081,4324
"89480",4370,874,3496
"89481",4735,947,3788
"89482",4560,912,3648
"89483",4915,983,3932
"89484",3770,754,3016
"89485",5565,1113,4452
"89486",4780,956,3824
"89487",3630,726,2904
"89488",4605,921,3684
"89489",5195,1039,4156
"89490",4425,885,3540
"89491",5540,1108,4432
"89492",4010,802,3208
"89493",4485,897,3588
"89494",7690,1538,6152
"89495",3720,744,2976
"89496",5660,1132,4528
"89497",7420,1484,5936
"89498",5290,1058,4232
"89499",4105,821,3284
"89500",5265,1053,4212
"89501",6095,1219,4876
"89502",5405,1081,4324
"89503",5140,1028,4112
"89504",4080,816,3264
"89505",4085,817,3268
"89506",3885,777,3108
"89507",4485,897,3588
"89508",3565,713,2852
"89509",4690,938,3752
"89510",4680,936,3744
"89511",6340,1268,5072
"89512",7135,1427,5708
"89513",5210,1042,4168
"89514",3975,795,3180
"89515",4500,900,3600
"89516",4145,829,3316
"89517",5705,1141,4564
"89518",4280,856,3424
"89519",4035,807,3228
"89520",8570,1714,6856
"89521",4890,978,3912
"89522",4135,827,3308
"89523",5260,1052,4208
"89524",4725,945,3780
"89525",5765,1153,4612
"89526",3515,703,2812
"89527",4915,983,3932
"89528",4225,845,3380
"89529",4750,950,3800
"89530",4970,994,3976
"89531",6190,1238,4952
"89532",4020,804,3216
"89533",4375,875,3500
"89534",4020,804,3216
"89535",3835,767,3068
"89536",4425,885,3540
"89537",5050,1010,4040
"89538",4970,994,3976
"89539",3745,749,2996
"89540",4370,874,3496
"89541",4925,985,3940
"89542",4140,828,3312
"89543",4160,832,3328
"89544",4220,844,3376
"89545",5905,1181,4724
"89546",4395,879,3516
"89547",4200,840,3360
"89548",3655,731,2924
"89549",6145,1229,4916
"89550",4135,827,3308
"89551",4175,835,3340
"89552",3350,670,2680
"89553",4845,969,3876
"89554",4945,989,3956
"89555",5220,1044,4176
"89556",4160,832,3328
"89557",5080,1016,4064
"89558",4160,832,3328
"89559",4135,827,3308
"89560",3755,751,3004
"89561",4200,840,3360
"89562",4175,835,3340
"89563",4020,804,3216
"89564",4195,839,3356
"89565",5390,1078,4312
"89566",5575,1115,4460
"89567",3840,768,3072
"89568",5855,1171,4684
"89569",3910,782,3128
"89570",4785,957,3828
"89571",6035,1207,4828
"89572",5000,1000,4000
"89573",5890,1178,4712
"89574",6400,1280,5120
"89575",5480,1096,4384
"89576",6190,1238,4952
"89577",4765,953,3812
"89578",3665,733,2932
"89579",4805,961,3844
"89580",6485,1297,5188
"89581",4245,849,3396
"89582",5265,1053,4212
"89583",4635,927,3708
"89584",6790,1358,5432
"89585",4075,815,3260
"89586",5420,1084,4336
"89587",4760,952,3808
"89588",5505,1101,4404
"89589",5515,1103,4412
"89590",4375,875,3500
"89591",5050,1010,4040
"89592",5515,1103,4412
"89593",4550,910,3640
"89594",4645,929,3716
"89595",3955,791,3164
"89596",3595,719,2876
"89597",5075,1015,4060
"89598",8225,1645,6580
"89599",4615,923,3692
"89600",3925,785,3140
"89601",4055,811,3244
"89602",5145,1029,4116
"89603",3720,744,2976
"89604",5100,1020,4080
"89605",5255,1051,4204
"89606",6325,1265,5060
"89607",6205,1241,4964
"89608",4760,952,3808
"89609",4040,808,3232
"89610",5910,1182,4728
"89611",3720,744,2976
"89612",4280,856,3424
"89613",3980,796,3184
"89614",3280,656,2624
"89615",4490,898,3592
"89616",4660,932,3728
"89617",4790,958,3832
"89618",3715,743,2972
"89619",4155,831,3324
"89620",4300,860,3440
"89621",3810,762,3048
"89622",4715,943,3772
"89623",6385,1277,5108
"89624",5225,1045,4180
"89625",4295,859,3436
"89626",4350,870,3480
"89627",4170,834,3336
"89628",5245,1049,4196
"89629",4430,886,3544
"89630",4390,878,3512
"89631",4485,897,3588
"89632",4850,970,3880
"89633",4675,935,3740
"89634",4680,936,3744
"89635",3385,677,2708
"89636",4530,906,3624
"89637",4860,972,3888
"89638",4405,881,3524
"89639",3925,785,3140
"89640",4345,869,3476
"89641",4015,803,3212
"89642",5240,1048,4192
"89643",4545,909,3636
"89644",3770,754,3016
"89645",5220,1044,4176
"89646",4610,922,3688
"89647",5130,1026,4104
"89648",4530,906,3624
"89649",4065,813,3252
"89650",4315,863,3452
"89651",5265,1053,4212
"89652",6150,1230,4920
"89653",3890,778,3112
"89654",4730,946,3784
"89655",5275,1055,4220
"89656",4925,985,3940
"89657",3780,756,3024
"89658",4710,942,3768
"89659",4885,977,3908
"89660",3455,691,2764
"89661",6325,1265,5060
"89662",5115,1023,4092
"89663",4520,904,3616
"89664",5145,1029,4116
"89665",4675,935,3740
"89666",5675,1135,4540
"89667",4340,868,3472
"89668",4410,882,3528
"89669",3400,680,2720
"89670",4650,930,3720
"89671",4835,967,3868
"89672",4370,874,3496
"89673",4695,939,3756
"89674",6140,1228,4912
"89675",3795,759,3036
"89676",5280,1056,4224
"89677",6215,1243,4972
"89678",3990,798,3192
"89679",3675,735,2940
"89680",4520,904,3616
"89681",5855,1171,4684
"89682",4810,962,3848
"89683",4435,887,3548
"89684",5450,1090,4360
"89685",4250,850,3400
"89686",3865,773,3092
"89687",5090,1018,4072
"89688",4305,861,3444
"89689",5150,1030,4120
"89690",3710,742,2968
"89691",4440,888,3552
"89692",4015,803,3212
"89693",6560,1312,5248
"89694",3455,691,2764
"89695",4230,846,3384
"89696",5100,1020,4080
"89697",3690,738,2952
